#################################################################
#APDM Input Graph, this input graph includes 3 sections:
#section1 : general information
#section2 : nodes
#section3 : edges
#section4 : trueSubGraph (Optional)
#
#if nodes haven't information set weight to null
#################################################################
SECTION1 (General Information)
numNodes = 2900
numEdges = 16528
usedAlgorithm = NULL
dataSource = GraphMLDataset
numOfFeatures = 115
truth_features = 
END
#################################################################
SECTION2 (Nodes Information)
NodeID att0 att1 att2 att3 att4 att5 att6 att7 att8 att9 att10 att11 att12 att13 att14 att15 att16 att17 att18 att19 att20 att21 att22 att23 att24 att25 att26 att27 att28 att29 att30 att31 att32 att33 att34 att35 att36 att37 att38 att39 att40 att41 att42 att43 att44 att45 att46 att47 att48 att49 att50 att51 att52 att53 att54 att55 att56 att57 att58 att59 att60 att61 att62 att63 att64 att65 att66 att67 att68 att69 att70 att71 att72 att73 att74 att75 att76 att77 att78 att79 att80 att81 att82 att83 att84 att85 att86 att87 att88 att89 att90 att91 att92 att93 att94 att95 att96 att97 att98 att99 att100 att101 att102 att103 att104 att105 att106 att107 att108 att109 att110 att111 att112 att113 att114
2619 3195.000000 0.627746 0.700842 0.489095 0.561307 0.700617 0.109848 0.401642 0.346548 0.493123 0.390785 0.450847 0.452332 0.403738 0.475537 0.518468 0.202468 0.398996 0.454839 0.324457 0.433410 0.558165 0.470613 0.916477 0.790581 0.655206 0.474025 0.529444 0.582130 1.073869 0.670781 0.769630 0.720794 0.670028 0.587908 0.672802 0.643317 0.869304 0.713575 0.264380 0.479576 0.312840 0.444019 0.385308 0.452964 0.156800 0.346006 0.266803 0.628310 0.182453 1.027953 0.598848 0.825321 0.935266 0.650969 0.574114 0.688661 0.511205 0.570013 0.520286 0.746695 0.428194 0.626502 0.510584 0.596018 0.614695 0.051309 0.288889 0.152303 0.333068 0.445913 0.708981 0.658947 0.595521 0.126358 0.441507 0.624793 0.681395 0.616214 1.168952 0.403959 0.758507 1.003073 0.962136 0.409660 0.266987 0.935866 0.753216 -0.013043 0.401269 0.640331 0.267626 0.380438 0.381373 0.105882 0.180128 0.684925 0.085849 -0.132258 0.408199 0.386146 0.584948 0.660769 0.474481 0.393468 -0.902704 0.358455 0.279540 0.041667 0.092750 -0.119824 0.521430 0.393629 0.852108 0.264701 0.330125
2620 3197.000000 0.639306 0.551010 0.569793 0.420603 0.438272 0.053030 0.507482 0.313140 0.415985 0.366894 0.233333 0.355631 0.300381 0.511337 0.587404 0.320649 0.492253 0.421052 0.363167 0.318590 0.371009 0.329157 0.527273 0.618236 0.586444 0.563651 0.635224 0.516389 1.068844 0.685246 0.693704 0.754115 0.877311 0.722985 0.769620 1.003203 0.783861 0.754299 0.218224 0.398886 0.599243 0.386603 0.707583 0.591907 0.766023 0.707029 0.258607 0.620417 0.366243 0.811417 0.706757 0.565705 0.505853 0.638843 0.410627 0.634789 0.514613 0.563657 0.446301 0.503625 0.564758 0.592953 0.525182 0.587278 0.668459 0.432369 0.345386 0.392434 0.253386 0.413091 0.530015 0.648421 0.418204 0.336293 0.445353 0.511846 0.661047 0.391243 0.358468 0.589721 0.619752 0.667376 0.839159 0.379251 0.353526 0.738396 0.320468 0.182609 0.497067 0.473552 0.178417 0.427809 0.333296 0.286148 0.263462 0.604523 0.400089 0.196774 0.988970 0.408890 0.501430 0.791538 0.352819 0.322309 0.683341 0.375940 0.018288 0.291667 0.407531 0.188546 0.430115 0.440159 0.360201 0.334882 0.524426
2621 3198.000000 0.674566 0.450505 0.475245 0.474981 0.541049 0.302109 0.427366 0.364699 0.385595 0.448080 0.358536 0.395791 0.421612 0.469928 0.568085 0.469091 0.528336 0.451582 0.404660 0.444551 0.380734 0.312685 0.630398 0.690982 0.551670 0.503062 0.609378 0.532694 0.558984 0.651410 0.642407 0.745678 1.012605 0.630719 0.797439 0.705338 0.895570 0.443439 0.129051 0.533426 0.625292 0.579426 0.761137 0.343525 0.886000 0.621725 0.407377 0.901815 0.330487 0.611811 0.683243 0.736538 0.435990 0.532231 0.378747 0.612521 0.446479 0.636569 0.449403 0.572495 0.953744 0.591197 0.197810 0.479167 0.529749 0.193455 0.373923 0.255263 0.441833 0.423088 0.379615 0.302632 0.506311 0.321637 0.292671 0.417243 0.923547 0.613260 0.549098 0.614194 0.651940 0.651537 0.610356 0.432685 0.338462 0.644245 0.374854 0.477717 0.591095 0.657009 0.349612 0.515810 0.321885 0.172865 0.104167 0.344724 0.703145 0.517097 0.376671 0.477054 0.641237 0.804231 0.392285 0.352865 -0.016571 0.355395 0.163936 -0.000980 0.395915 0.211894 0.497162 0.285181 -0.035689 0.091852 0.327453
2622 3199.000000 0.867823 0.747306 0.522465 0.213568 0.446296 0.150000 0.431934 0.326058 0.400743 0.382366 0.268927 0.409784 0.442991 0.407041 0.581957 0.431818 0.452511 0.411491 0.380496 0.467949 0.397377 0.306977 0.591477 0.681563 0.615128 0.497541 0.671865 0.578056 0.282915 0.531533 0.548519 0.796262 0.713094 0.758497 0.784464 0.749110 0.807911 0.734389 0.256496 0.901950 0.439689 0.671770 0.009005 0.488489 1.043200 0.622684 0.593033 1.246359 0.475963 0.738976 0.900270 0.554808 0.456039 0.527548 0.327793 0.502803 0.550880 0.632731 0.454893 0.671215 1.281057 0.668702 0.614964 0.381953 0.458895 0.149738 0.290019 0.328618 0.514741 0.434660 0.415282 1.104211 0.344417 0.255488 0.086148 0.331680 0.767442 0.801580 0.698305 0.505980 0.553097 0.460757 0.857282 0.160302 0.342628 0.409045 0.335673 0.414130 0.375395 0.613040 0.202206 0.303557 0.135294 0.000759 0.005769 0.532161 0.392960 0.489032 0.096242 0.482619 0.639794 0.620769 0.357567 0.475510 0.175175 0.579648 -0.003919 0.387745 0.404038 0.486344 0.341717 0.563106 0.433987 0.302799 0.306044
2623 3200.000000 0.687669 0.611785 0.585169 0.182161 0.324383 0.200388 0.385221 0.284298 0.381691 0.398862 0.518927 0.381911 0.402687 0.364678 0.550894 0.502597 0.515997 0.429902 0.427979 0.450321 0.306972 0.280550 0.541761 0.598397 0.622004 0.532199 0.604798 0.531540 0.767839 0.670596 0.573519 0.843575 1.014846 0.691503 0.729217 0.843416 1.138608 0.641629 0.041168 0.900557 0.771565 0.473206 0.362085 0.188129 0.669200 0.538019 0.630297 0.829985 0.550366 0.591339 0.774595 1.229487 0.428261 0.807163 0.252861 0.633615 0.500704 0.580134 0.562604 0.610448 1.040969 0.676080 0.642336 0.555975 0.428674 0.329324 0.311676 0.277632 0.393227 0.582360 -0.292197 0.554211 0.596814 0.411949 0.288056 0.448760 0.792151 0.638718 0.387097 0.610656 0.555821 0.544681 0.784466 0.223293 0.331410 0.509543 0.367836 0.471196 0.523850 0.630729 0.501692 0.398184 0.293172 0.174383 -0.274679 0.218090 0.623899 0.513226 0.364503 0.502647 0.578969 0.791923 0.483680 0.498532 -0.065810 0.686747 0.280193 0.321569 0.218000 0.385164 0.613910 0.266740 0.195129 0.084735 -0.028487
2624 3201.000000 0.772447 0.483838 0.495747 0.244975 0.629938 0.242803 0.544161 0.341091 0.437454 0.468259 0.340960 0.379636 0.365304 0.345585 0.574723 0.476623 0.495911 0.278784 0.362341 0.395833 0.373028 0.388372 0.516193 0.708617 0.570923 0.474938 0.626609 0.465556 0.159799 0.709450 0.549444 0.769977 0.715366 0.670806 0.802745 0.718861 0.904430 0.726692 0.092263 0.889415 0.900778 0.602392 0.110900 0.342806 0.789200 0.480511 0.611475 0.754998 0.109271 0.693701 0.709730 0.578846 0.375121 0.592287 0.631608 0.589396 0.534155 0.577427 0.425060 0.601919 1.098238 0.535220 0.751825 0.552071 0.579211 0.166754 0.339925 0.244737 0.560558 0.671449 0.344510 0.427895 0.692718 0.558508 0.534193 0.446006 0.702035 0.612511 0.625000 0.707960 0.711045 0.759811 0.551456 0.327555 0.334615 0.548331 0.490643 0.655978 0.295548 0.580190 0.403987 0.470854 0.237010 0.147818 0.033013 0.388945 0.435220 0.580968 0.574687 0.340910 0.562089 0.699615 0.433234 0.569691 -0.201748 0.354521 0.345506 0.522549 0.400500 0.519435 0.436821 0.499443 0.370134 0.215072 0.286689
2625 3202.000000 0.479769 0.440236 0.443511 0.285427 0.432716 0.012121 0.363686 0.387973 0.480640 0.474061 0.510734 0.420705 0.343688 0.505609 0.602043 0.368961 0.503874 0.317370 0.331284 0.665385 0.468624 0.289218 0.621591 0.578557 0.622200 0.496587 0.394438 0.450833 0.332568 0.589007 0.742222 0.742056 0.692997 0.691612 0.721585 0.619573 0.844620 0.587783 -0.072555 0.438440 0.654546 0.674641 0.689573 0.771223 0.957600 0.976038 0.833336 0.960620 0.851447 0.377318 0.872162 0.934936 0.633816 0.821212 0.375749 0.339392 0.294894 0.715350 0.407137 0.578678 0.258573 0.587096 0.266788 0.274260 0.679928 -0.576440 0.396610 0.537829 0.604781 0.423407 0.802594 0.360000 0.217233 0.455917 0.477844 0.446281 1.100581 0.032572 0.367339 0.681717 0.893433 0.693853 0.519417 0.614708 0.033654 0.848415 0.912281 0.689130 0.690303 1.000170 0.570085 -0.445059 0.764216 0.309298 0.142308 0.364322 0.658805 0.486140 -0.824142 0.463761 0.733814 0.923077 0.495846 0.607782 -0.427680 0.459871 0.418003 0.312255 0.260750 0.634361 0.896597 0.587694 0.460475 0.080223 0.635093
2626 3203.000000 0.451060 0.512795 0.575573 0.386181 0.488580 0.220833 0.526277 0.368040 0.502695 0.428669 0.265254 0.396928 0.339836 0.515274 0.554468 0.419740 0.470230 0.452730 0.438095 0.361218 0.490826 0.354968 0.692898 0.654910 0.484872 0.519917 0.524318 0.486111 0.517588 0.621890 0.683148 0.730491 0.774510 0.711329 0.645482 0.712456 0.690648 0.710407 0.056058 0.664345 0.559144 0.325837 0.538389 0.537770 0.894000 0.832588 0.489344 0.582134 0.163406 0.489764 0.552966 1.121154 0.721014 0.849036 0.327148 0.133333 0.518662 0.697517 0.151074 0.683369 0.526432 0.645912 0.420438 0.635503 0.472401 -0.529058 0.415631 0.571053 0.485657 0.367609 0.710014 0.407895 0.525728 0.579674 0.719564 0.551240 1.077616 0.332463 0.519699 0.584708 0.705672 0.774468 0.568285 0.406619 0.146154 0.788821 0.678947 0.689674 0.292227 0.596362 0.387845 0.405064 0.239951 0.309488 0.129808 0.389950 0.212579 0.342903 0.039271 0.391958 0.653608 0.850385 0.427893 0.444954 -0.332201 0.394737 -0.156098 0.489216 0.386000 0.758150 0.169219 0.719851 0.702171 0.055659 0.415871
2627 3204.000000 0.620424 0.308923 0.258124 0.473869 -0.746296 0.527273 0.400182 0.490423 0.135502 0.050853 0.304520 0.291013 0.180841 0.490095 0.748426 0.644286 0.604304 0.270223 0.264571 1.155769 0.668624 -0.068076 0.968182 0.656713 0.415914 0.507844 0.620898 0.372130 0.170352 0.614029 0.668148 0.520093 0.782633 0.638235 1.590964 1.534164 1.825633 1.863801 -0.009781 0.870195 2.570428 1.253589 0.087678 0.657403 0.747235 0.199681 0.997131 1.122434 0.761223 0.292520 0.661351 1.399679 0.433333 0.498898 0.308483 0.734452 0.134683 1.347404 0.236114 1.105330 0.296916 0.790252 0.018613 0.034615 -0.083513 0.319018 0.372128 0.537829 -0.200000 0.323203 -0.491469 -0.292632 0.275485 0.298137 -1.249911 0.074380 1.237209 0.652314 0.443181 0.472366 0.836716 -0.218676 0.373786 0.497055 0.674679 0.707365 0.964912 0.901087 1.167662 1.116411 0.701774 0.342117 0.180882 0.611006 0.109348 -0.902010 0.473270 0.042581 0.528622 0.214806 1.265773 0.842308 0.795549 0.867304 -0.593386 0.827069 0.731506 -0.222059 0.346942 0.202643 1.454101 -0.852425 0.204120 -0.182045 0.191580
2628 3206.000000 1.663969 1.400842 0.729880 0.367337 -0.062346 0.036607 0.302737 0.353007 0.345167 0.362116 0.167797 0.271217 0.320561 0.706802 0.473191 0.347662 0.476705 0.348996 0.258696 0.407692 0.557798 0.320085 0.296591 0.377355 0.589980 0.477131 0.520502 1.136574 -0.103015 0.565102 0.380370 0.642257 0.540483 0.641068 1.916891 2.724911 3.033228 4.834842 1.058248 2.320334 3.366537 -0.030622 0.564455 -0.140288 2.470149 -0.469329 0.688115 0.023680 0.031411 1.936507 0.386501 0.340705 -0.181159 -1.083471 -0.461853 0.139472 0.396303 0.120767 -0.320286 0.445629 2.308370 0.403046 0.184921 0.280579 -0.041935 0.016219 0.224482 0.427961 0.882072 1.007643 -0.165888 3.284211 0.145874 0.268163 -0.420739 -0.014876 1.337791 1.393874 1.398974 0.143892 0.259403 0.269740 2.175081 -0.433988 0.006731 0.187596 -0.692398 0.257609 0.385623 0.224899 0.109599 0.024232 0.092154 0.710816 -0.136627 -0.798492 0.648113 0.192903 0.263862 0.284096 0.681443 0.210000 0.119358 -0.427792 1.131537 0.055954 -0.309584 -1.630882 -1.125250 -0.098678 -0.295351 0.669359 -1.154303 -0.398015 0.216250
2629 3207.000000 0.968593 0.852189 0.374482 0.236935 -0.247222 -0.173194 0.326642 0.218374 0.310874 0.209784 0.111582 0.284983 0.124416 0.560143 0.555830 0.279965 0.429770 0.300868 0.273524 0.135577 0.157982 0.022199 0.205966 0.487776 0.499804 0.486390 0.381025 0.745926 0.616080 0.566538 0.625000 0.748715 0.683754 0.710893 0.731627 2.372954 2.226582 2.889593 0.454015 1.863788 2.647082 0.085982 0.053081 -0.010432 1.716400 0.668371 1.307377 1.476450 0.706755 1.362205 0.795676 0.700000 0.507488 0.947107 0.233243 0.297642 0.340141 0.414447 0.312411 0.688913 1.295595 0.754717 0.444526 1.010059 0.324014 0.011780 0.343315 0.385526 0.260956 0.131289 0.386995 1.074211 0.444660 0.169533 0.314208 0.649311 0.675291 0.458260 0.591935 0.313868 0.306396 0.390544 1.424595 -0.472652 0.157692 0.812095 -0.153801 0.290761 0.635095 0.088949 0.330921 0.144568 0.305147 0.242315 -0.409936 -0.275377 0.082390 0.025484 -0.184187 0.342932 0.510515 0.106538 0.438576 0.347005 -0.074962 0.231247 0.076416 0.394118 0.377500 0.386344 -0.154789 0.467140 0.321889 0.178979 0.202985
2630 3208.000000 1.055491 1.032492 0.206652 0.051256 -0.358025 -0.398514 0.286679 0.120490 0.195725 0.113197 -0.232768 0.212287 0.119940 0.462411 0.553362 0.207756 0.393974 -0.032754 -0.038667 0.096285 0.340433 0.255532 0.311364 0.373747 0.276031 0.508880 0.615415 0.866389 0.586432 0.502989 0.734444 0.550234 0.529972 0.810131 0.719880 2.707829 2.603481 3.604977 0.686277 2.240111 3.238911 0.042105 -0.036493 0.558273 2.192800 1.064856 1.762705 1.674179 0.824046 2.098819 0.665412 0.982372 0.761353 1.118182 0.168120 0.181368 0.171303 0.341181 -0.028640 0.851173 1.683700 1.110377 0.521533 1.321006 0.353047 0.306215 0.215443 0.264145 -0.180876 -0.318376 0.471507 1.580000 -0.586650 -0.297475 0.068759 0.949862 0.681395 -0.638344 0.068145 0.748945 0.218209 0.232388 1.738835 0.283744 -0.380449 1.094547 -0.024561 0.492391 0.635510 0.003538 0.208153 0.307197 0.303082 0.191271 -0.057051 0.348241 0.057547 0.012903 -0.089605 0.110688 0.565340 0.583846 0.047181 0.083717 -1.455058 -0.008743 -0.066619 -0.306373 -0.262250 0.113656 1.066034 0.854643 0.109518 0.019065 0.292110
2631 3209.000000 1.111175 1.010438 0.147655 -0.046985 -1.034259 -0.496059 0.291971 0.181626 0.211556 0.048237 -0.066384 0.149602 0.089886 0.329833 0.469872 0.171715 0.473529 0.193220 -0.193143 0.138782 0.185505 0.091966 0.078125 0.295391 0.342633 0.438257 0.047328 0.846852 0.771859 0.555443 0.682407 0.601519 0.615776 0.789325 1.011747 2.888968 2.685443 3.704072 0.639416 2.122841 3.191829 -0.383250 -1.463507 0.043525 2.264400 1.125240 1.622951 1.756664 0.960718 2.228346 1.055135 0.828205 0.797343 1.076584 -0.058311 0.320088 0.141197 0.272192 0.524821 0.868017 1.621586 0.987421 0.400730 1.086982 0.556989 0.246847 0.156874 0.128947 0.001992 -1.322267 -0.406460 1.679474 0.504099 0.528443 0.391259 0.869697 0.500872 0.370359 0.229032 0.607117 0.435981 0.073759 1.806472 0.207831 -0.268590 1.065984 0.439674 0.372283 0.630944 0.058625 -0.038657 0.021861 0.181512 0.177799 -0.384295 -0.215075 0.305660 0.241352 0.440833 -0.068991 0.679588 0.379615 0.156677 -0.017162 -1.179670 -0.013551 0.069885 -0.473529 -0.555000 0.117621 0.114124 1.029828 -0.099069 -0.066657 0.241000
2632 3210.000000 0.945472 0.614815 0.371210 0.154020 0.160185 -0.235227 0.304745 0.304120 0.375000 0.315243 0.139831 0.203103 0.092874 0.437232 0.518383 0.312727 0.533070 0.302109 0.336381 0.305449 0.512110 -0.087738 0.287895 0.453707 0.411395 0.494689 0.487895 0.590370 0.545729 0.803761 0.758333 0.717173 0.532493 0.557298 0.815635 1.750178 0.882121 1.658824 0.357664 1.153482 1.331907 0.515311 0.617062 0.194158 0.692400 0.553421 0.463115 0.596342 0.319126 1.094488 0.733514 0.084615 0.236957 0.473278 0.404905 0.270706 0.480986 0.920090 0.214558 0.622814 1.004846 0.654088 0.721898 0.492308 0.470968 0.118711 0.573070 0.500658 0.631474 1.045623 0.447071 0.895263 0.337864 0.451063 0.598804 0.828375 0.916570 0.765264 0.720968 0.043934 0.320185 0.898818 0.670550 0.309309 0.644872 0.582889 0.156140 0.301630 0.622642 -0.295149 0.466858 0.121701 0.238971 0.284061 -1.230449 -0.305528 0.227044 0.502903 0.048121 -0.043719 0.551753 1.202692 0.379228 0.305147 -1.597881 0.309932 0.213574 0.859804 0.030000 0.597797 2.160491 0.893719 1.717201 2.194197 0.464869
2633 3212.000000 0.473218 0.409259 0.439804 0.405025 0.372840 -0.186364 0.408577 0.292873 0.405576 0.341638 0.020904 0.303072 0.256308 0.449045 0.520000 0.398312 0.487805 0.381390 0.237143 0.266667 0.473394 0.286258 0.606250 0.597796 0.497642 0.569295 0.645911 0.519907 0.650754 0.714947 0.682222 0.780140 0.574230 0.691176 0.951205 0.813879 0.685127 0.481900 0.116642 0.699164 0.782879 0.677512 0.502844 0.712230 1.168000 1.019489 0.528279 0.990615 0.295400 0.700394 0.595660 0.754167 0.386473 0.574931 0.470027 0.198428 0.405106 0.782167 0.414797 0.652452 0.405286 0.597170 0.520803 0.634024 0.649821 0.343979 0.258380 0.362171 0.324303 0.327753 0.577510 0.189474 0.689532 0.406800 0.836864 0.593939 0.800000 0.319359 0.672177 0.695281 0.751940 0.796927 0.563430 0.087319 0.163782 0.917529 0.611696 0.475000 0.381472 0.922340 0.355984 -0.154150 0.356373 0.133966 0.480769 0.814573 0.339937 0.496129 0.191378 0.668680 0.677320 0.913846 0.515430 0.568436 -0.738576 0.436266 0.128014 0.692647 0.499750 0.703084 0.369264 0.555203 0.382905 0.394036 0.523581
2634 3213.000000 0.597495 0.354545 0.517775 0.428894 0.590432 0.214443 0.385766 0.319042 0.387454 0.409329 0.265254 0.391240 0.260397 0.600000 0.534043 0.326234 0.520445 0.416019 0.349698 0.124038 0.450459 0.217548 0.698580 0.656914 0.494695 0.494191 0.668266 0.537963 0.597990 0.682642 0.920185 0.736332 0.558824 0.639434 1.012952 0.726690 0.727848 0.819005 0.152409 0.831476 0.522863 0.450273 0.637915 0.393885 0.798000 0.571648 0.104098 0.672908 -0.077192 0.729921 0.377838 0.444872 0.394928 0.570799 0.732970 0.528392 0.573239 0.478555 0.501909 0.698294 0.539648 0.642767 0.449635 0.531953 0.493907 0.442147 0.312053 0.429605 0.441833 0.888076 0.517281 0.002632 0.661650 0.436508 0.881091 0.567769 0.737500 0.598284 0.787097 0.393049 0.616119 0.866667 0.432362 0.293670 0.200641 0.654824 0.819298 0.178804 0.379397 0.379044 0.158451 0.266798 0.299838 0.425237 0.232372 0.384925 0.105660 0.484839 0.216268 0.571385 0.651546 0.538846 0.143027 0.574714 0.172808 0.451566 0.059435 0.592157 0.486000 0.951982 0.266623 0.438852 0.617033 0.612100 0.458110
2635 3214.000000 0.323314 0.298485 0.450927 0.224623 0.314815 -0.026515 0.312226 0.320935 0.450372 0.399886 0.035593 0.328328 0.284579 0.369332 0.508255 0.307322 0.455667 0.315881 0.207048 0.674359 0.372844 0.392407 0.728977 0.744489 0.539293 0.555353 0.600327 0.495093 0.385427 0.656316 0.782593 0.766355 0.686939 0.878758 0.908415 0.686477 1.081329 1.175113 0.020584 0.833426 1.406226 1.008612 0.314218 0.522554 0.596800 0.834824 0.688934 0.995351 0.269335 0.559449 0.660828 0.681090 0.558454 1.007989 0.394278 0.244219 0.349120 0.796163 0.565632 0.770149 -0.113656 0.852516 0.758759 1.034024 0.571685 0.305236 0.490395 0.527303 0.376892 0.708491 0.495599 -0.272632 0.670631 0.566497 0.679952 0.511846 1.021512 0.776870 0.491179 0.421650 0.592898 0.669740 0.146602 0.140318 0.446474 0.738396 0.513450 0.688043 0.623057 0.564523 0.250633 -0.370751 0.030882 0.324099 0.276282 0.328141 0.170755 0.344361 0.308638 0.535247 0.455052 0.826154 0.373591 0.501143 -0.026829 -0.043714 0.024819 0.631776 0.540250 0.977093 1.275700 0.398020 0.189926 0.284753 0.621577
2636 3215.000000 0.524085 0.618687 0.612541 0.144724 0.420370 0.053788 0.394708 0.395768 0.473792 0.505916 0.457062 0.387713 0.178505 0.416110 0.523582 0.528701 0.557676 0.431514 0.404895 0.812821 0.751193 0.478234 0.553299 0.626653 0.643811 0.467552 0.307197 0.523133 1.421608 0.810800 0.673704 0.678972 0.698873 0.810349 1.086417 0.470015 1.635759 1.755204 0.077810 0.981616 1.484825 0.157895 0.746463 0.467044 1.013600 0.754197 0.534016 0.605420 0.376936 0.784646 0.588378 0.522327 0.502629 1.074656 0.323022 0.496518 0.573063 1.042664 0.459259 0.653870 0.552423 0.539468 0.482117 0.507988 0.737276 0.007330 0.227119 0.337171 0.333865 0.146762 0.508352 0.660000 0.146845 0.599294 0.384903 0.418733 0.864199 0.382010 0.615683 0.711203 0.600896 0.563830 0.629450 -0.684215 0.168269 1.303301 1.204678 0.161957 0.432944 0.838445 0.183515 0.281944 0.254412 0.303605 -0.101282 0.178392 0.392153 0.120000 0.569709 -0.568605 0.595504 0.988462 0.350445 0.176642 -0.688075 0.210701 0.137157 0.209314 0.277750 -0.061674 0.994980 0.311086 0.058436 -0.004998 0.464671
2637 3216.000000 0.508285 0.500505 0.400763 0.418090 0.293210 -0.185606 0.465511 0.324276 0.389963 0.391923 0.289831 0.341980 0.254206 0.421838 0.678468 0.451818 0.523816 0.224069 0.371298 0.456410 0.453578 0.371247 0.899432 0.750501 0.659136 0.542905 0.701745 0.589537 1.541206 0.839537 0.786296 0.843458 1.087395 0.682680 1.059042 1.120641 1.125633 1.401357 0.090657 1.084123 1.386770 1.118660 0.371090 0.561871 0.568800 0.689048 0.299590 0.821697 0.245944 0.803543 0.685135 0.264423 0.019807 0.236639 0.429700 0.441748 0.345599 0.647178 0.434368 0.855437 0.577974 0.902830 0.758759 0.859467 0.370968 0.200524 0.262524 0.224671 0.265339 0.131758 0.357932 0.364211 0.452184 0.043175 0.106915 0.503581 0.672674 -0.009360 0.060081 0.471777 0.501791 0.527896 0.599676 -0.320169 0.058654 0.650240 0.618713 0.258696 0.660416 0.635278 0.246385 1.309091 -0.177451 0.196964 0.257051 0.343216 0.350000 0.503226 0.098454 0.757635 0.661237 0.841538 0.269733 0.364167 -0.673872 0.292884 -0.001306 0.438725 0.795250 0.496916 0.409929 0.683409 -0.008728 0.119324 0.583561
2638 3217.000000 0.611368 0.358249 0.618321 0.263568 0.279321 -2.293561 0.377007 0.205679 0.366572 0.254835 0.195198 0.370990 0.187033 0.681384 0.546979 0.301818 0.483286 0.194913 0.213714 0.368269 0.502202 0.262368 0.838352 0.781563 0.772987 0.588133 0.580153 0.435370 1.498492 0.853520 1.026111 0.860397 0.878849 0.756209 1.003677 1.069039 1.017155 1.349321 0.068029 1.297214 1.163035 1.441627 0.842654 -0.055036 0.654800 0.344409 -0.128689 0.705270 0.020384 0.459055 0.594595 0.381410 0.076570 0.395041 0.502352 0.062401 0.274296 0.546727 0.650358 0.794670 0.597797 0.948428 0.735036 0.715976 0.222222 0.320343 0.434840 0.653947 0.845020 0.926525 0.531736 0.166842 0.711588 0.436729 0.812634 0.529752 0.461919 -0.460506 0.287640 0.240311 0.473433 0.798582 0.290615 -0.074721 -0.071154 0.577952 0.346784 0.103804 0.326265 0.369947 0.087085 0.286646 0.219186 0.524288 0.144944 0.506533 0.347407 0.485484 0.018253 0.445534 0.684948 0.931923 0.428487 0.408118 1.302766 0.417469 -0.043760 0.588235 1.006500 0.745815 0.275472 0.891963 1.507195 1.355024 0.209743
2639 3220.000000 0.234875 0.014141 0.279826 0.169598 0.234877 0.492803 0.171898 0.336637 0.415149 0.302162 0.428531 0.274972 0.116472 0.235800 0.809617 0.772727 0.631492 0.866873 0.908190 -0.177885 -0.148073 -0.087315 1.618466 0.848898 0.535560 0.241743 0.278735 0.371111 1.782915 0.924494 0.730926 0.916005 0.569468 1.050980 1.162952 3.423488 1.848457 4.139367 -0.408467 2.803064 4.079767 1.693301 -0.675829 0.680935 -0.166800 0.247284 0.324590 0.348491 -0.264991 -0.219685 0.652973 -0.036538 -0.286715 0.112948 1.522616 1.604930 1.143310 1.475847 0.305728 1.198934 -0.514097 0.942839 1.262774 1.205917 0.145520 0.119634 0.121469 0.455263 -0.419522 -0.524218 -0.192389 -0.272105 1.265534 1.097211 1.522584 1.556198 0.103198 0.639558 0.306098 0.318744 0.131940 0.242080 0.062783 -1.349316 -0.405769 0.766959 -0.819298 1.204891 0.988756 -0.748991 -0.313929 0.057961 -0.030147 0.030171 0.145192 1.047236 0.611321 0.328149 0.674117 0.371236 0.675876 0.565000 0.531157 0.804098 -2.006623 0.717347 0.652477 -0.369608 -0.629500 -0.410132 0.508968 0.200881 -0.608949 -1.113368 1.314724
2640 3223.000000 0.384393 0.407407 0.507306 0.115829 -0.139815 -0.234575 0.306204 0.289421 0.219610 0.115131 -0.162994 0.262002 0.195444 0.425060 0.747149 0.287792 0.567134 0.299380 0.176000 0.497115 0.673211 0.207822 0.642898 0.294990 0.727308 0.543512 0.940240 0.347593 4.338693 1.346480 0.524630 0.790537 1.013725 0.792375 0.725000 3.582206 3.396835 4.621719 -0.086423 2.606964 4.358755 2.854067 -0.203791 0.480178 1.295600 1.025559 1.904918 1.155980 0.879851 0.148819 0.960000 0.551923 -0.253865 0.409366 0.001090 1.073395 0.077465 0.468172 0.719374 0.633049 -0.639207 0.518239 0.042336 1.429586 0.061649 -0.229581 0.092467 0.269737 -0.030677 0.114520 0.690741 -0.068947 -0.315534 0.184585 -0.767253 0.263085 0.628198 0.375144 0.127419 0.600631 0.429254 0.189125 0.161812 -0.729830 0.166667 0.423502 0.423977 0.219022 0.771246 0.345688 -0.209428 0.274606 0.008088 0.177419 0.031991 -0.090452 0.518868 0.050645 0.556962 -0.627993 0.776082 1.282692 0.203561 0.438256 -0.305373 1.664192 1.270339 -0.817647 -1.025500 -0.372247 -0.425015 0.497686 -2.252105 -0.402965 -0.110431
